gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000019820.9,723.072911,2.624428189,0.246361624,10.65274755,1.69293E-26,1.36213E-24,ENSMUSG00000019820,ENSMUSG00000019820,Utrn,protein coding gene
ENSMUSG00000019850.11,42.7235718,2.125891406,0.612063217,3.473319991,0.000514062,0.001971798,ENSMUSG00000019850,ENSMUSG00000019850,Tnfaip3,protein coding gene
ENSMUSG00000019852.6,778.5585741,4.777405357,0.339428684,14.07484275,5.42254E-45,2.26662E-42,ENSMUSG00000019852,ENSMUSG00000019852,Arfgef3,protein coding gene
ENSMUSG00000019907.9,105.2490666,3.215445003,0.388866837,8.268756039,1.35364E-16,3.8536E-15,ENSMUSG00000019907,ENSMUSG00000019907,Ppp1r12a,protein coding gene
ENSMUSG00000019947.9,115.6629375,6.838061785,0.830852139,8.230178953,1.86934E-16,5.2692E-15,ENSMUSG00000019947,ENSMUSG00000019947,Arid5b,protein coding gene
ENSMUSG00000019990.14,25.34447518,2.611980674,0.778743079,3.35409809,0.000796241,0.002917055,ENSMUSG00000019990,ENSMUSG00000019990,Pde7b,protein coding gene
ENSMUSG00000020021.4,46.30891677,3.504219353,0.646668994,5.418876407,5.99748E-08,5.20693E-07,ENSMUSG00000020021,ENSMUSG00000020021,Fgd6,protein coding gene
ENSMUSG00000020044.13,152.9541826,3.506531792,0.440990294,7.951494264,1.84275E-15,4.50515E-14,ENSMUSG00000020044,ENSMUSG00000020044,Timp3,protein coding gene
ENSMUSG00000020091.14,253.9305177,3.401560897,0.344356922,9.878009345,5.18527E-23,2.93284E-21,ENSMUSG00000020091,ENSMUSG00000020091,Eif4ebp2,protein coding gene
ENSMUSG00000020099.7,50.36142996,2.171146511,0.511590643,4.243913645,2.19655E-05,0.000118677,ENSMUSG00000020099,ENSMUSG00000020099,Unc5b,protein coding gene
ENSMUSG00000020105.8,25.61252637,2.132485477,0.629910381,3.385379158,0.0007108,0.002641303,ENSMUSG00000020105,ENSMUSG00000020105,Lrig3,protein coding gene
ENSMUSG00000020121.15,11.63077643,6.863451119,1.645584915,4.170827682,3.03495E-05,0.000158625,ENSMUSG00000020121,ENSMUSG00000020121,Srgap1,protein coding gene
ENSMUSG00000020135.13,24.50637531,5.435584646,1.196753258,4.541942637,5.57382E-06,3.40307E-05,ENSMUSG00000020135,ENSMUSG00000020135,Apc2,protein coding gene
ENSMUSG00000020143.15,130.4710036,3.018582525,1.104143804,2.733867196,0.006259529,0.017463096,ENSMUSG00000020143,ENSMUSG00000020143,Dock2,protein coding gene
ENSMUSG00000020155.2,3.422241095,5.107592126,2.107038651,2.424061905,0.015347989,0.03746387,ENSMUSG00000020155,ENSMUSG00000020155,Kcnmb1,protein coding gene
ENSMUSG00000020175.13,10.8400557,2.248463422,0.931546927,2.413687769,0.015791989,0.038383648,ENSMUSG00000020175,ENSMUSG00000020175,Rab36,protein coding gene
ENSMUSG00000020220.16,424.5306497,3.081075173,0.262763187,11.72567288,9.41499E-32,1.21319E-29,ENSMUSG00000020220,ENSMUSG00000020220,Vps13d,protein coding gene
ENSMUSG00000020231.15,68.92577457,2.388281446,0.417745763,5.717069224,1.08377E-08,1.06439E-07,ENSMUSG00000020231,ENSMUSG00000020231,Dip2a,protein coding gene
ENSMUSG00000020256.14,636.5685543,2.748976843,0.394769812,6.963493052,3.31938E-12,5.34155E-11,ENSMUSG00000020256,ENSMUSG00000020256,Aldh1l2,protein coding gene
ENSMUSG00000020272.8,66.83597564,2.76534956,0.587234075,4.709109494,2.48801E-06,1.63684E-05,ENSMUSG00000020272,ENSMUSG00000020272,Stk10,protein coding gene
ENSMUSG00000020275.9,21.90997257,2.950926335,0.874502594,3.374405468,0.000739753,0.002738797,ENSMUSG00000020275,ENSMUSG00000020275,Rel,protein coding gene
ENSMUSG00000020315.18,1062.82528,2.448355842,0.268799038,9.108499257,8.35294E-20,3.50006E-18,ENSMUSG00000020315,ENSMUSG00000020315,Sptbn1,protein coding gene
ENSMUSG00000020354.15,8.693221684,2.895399433,1.138698066,2.542727979,0.010999082,0.028265447,ENSMUSG00000020354,ENSMUSG00000020354,Sgcd,protein coding gene
ENSMUSG00000020387.15,113.7970589,2.328334168,0.519532748,4.481592695,7.4088E-06,4.41642E-05,ENSMUSG00000020387,ENSMUSG00000020387,Jade2,protein coding gene
ENSMUSG00000020395.13,7.173107954,3.873034223,1.540686393,2.513836846,0.011942567,0.030278639,ENSMUSG00000020395,ENSMUSG00000020395,Itk,protein coding gene
ENSMUSG00000020420.8,9.371920307,3.015360632,1.153560027,2.613960748,0.008949932,0.023835887,ENSMUSG00000020420,ENSMUSG00000020420,Zfp607a,protein coding gene
ENSMUSG00000020422.13,450.613311,2.320317852,0.281605671,8.239599166,1.72789E-16,4.88655E-15,ENSMUSG00000020422,ENSMUSG00000020422,Tns3,protein coding gene
ENSMUSG00000020437.12,69.40059415,2.380636317,0.6154459,3.868148796,0.000109665,0.000502279,ENSMUSG00000020437,ENSMUSG00000020437,Myo1g,protein coding gene
ENSMUSG00000020475.3,4.264710122,5.438694592,1.974058417,2.755082902,0.005867727,0.016553267,ENSMUSG00000020475,ENSMUSG00000020475,Pgam2,protein coding gene
ENSMUSG00000020542.18,8.509298362,5.016233908,1.683913295,2.978914604,0.002892714,0.008942159,ENSMUSG00000020542,ENSMUSG00000020542,Myocd,protein coding gene
ENSMUSG00000020548.10,7.263516747,6.159384494,1.857482917,3.315984464,0.000913209,0.003291394,ENSMUSG00000020548,ENSMUSG00000020548,1700086D15Rik,protein coding gene
ENSMUSG00000020564.16,128.4317072,2.788025575,0.343430439,8.118166771,4.73278E-16,1.25948E-14,ENSMUSG00000020564,ENSMUSG00000020564,Atxn7l1,protein coding gene
ENSMUSG00000020573.16,23.63424832,3.188620482,0.898235751,3.549870373,0.000385421,0.001531851,ENSMUSG00000020573,ENSMUSG00000020573,Pik3cg,protein coding gene
ENSMUSG00000020599.13,55.55627863,3.388902686,0.542689211,6.24464725,4.24758E-10,5.0799E-09,ENSMUSG00000020599,ENSMUSG00000020599,Rgs9,protein coding gene
ENSMUSG00000020627.9,22.33315545,4.496359821,0.997935615,4.505661241,6.61666E-06,3.99178E-05,ENSMUSG00000020627,ENSMUSG00000020627,Klhl29,protein coding gene
ENSMUSG00000020640.9,131.8829404,2.821533465,0.343179552,8.221741217,2.0057E-16,5.60358E-15,ENSMUSG00000020640,ENSMUSG00000020640,Itsn2,protein coding gene
ENSMUSG00000020653.11,59.76171571,2.907862929,0.524232032,5.546900511,2.90778E-08,2.65921E-07,ENSMUSG00000020653,ENSMUSG00000020653,Klf11,protein coding gene
ENSMUSG00000020654.15,21.96351871,3.117045992,0.832454924,3.744402132,0.000180824,0.00078415,ENSMUSG00000020654,ENSMUSG00000020654,Adcy3,protein coding gene
ENSMUSG00000020682.17,31.6014931,3.556113205,0.765734844,4.64405301,3.4164E-06,2.17497E-05,ENSMUSG00000020682,ENSMUSG00000020682,Mmp28,protein coding gene
ENSMUSG00000020689.4,19.96212818,2.035475476,0.796755135,2.554706441,0.010627739,0.027496707,ENSMUSG00000020689,ENSMUSG00000020689,Itgb3,protein coding gene
ENSMUSG00000020700.11,100.8950023,2.56786838,0.453600098,5.661084274,1.5042E-08,1.43936E-07,ENSMUSG00000020700,ENSMUSG00000020700,Map3k3,protein coding gene
ENSMUSG00000020709.15,132.4202194,3.613972534,0.457534268,7.898801881,2.81597E-15,6.72146E-14,ENSMUSG00000020709,ENSMUSG00000020709,Adap2,protein coding gene
ENSMUSG00000020715.9,585.0369354,2.293314639,0.274264426,8.361691934,6.18251E-17,1.83315E-15,ENSMUSG00000020715,ENSMUSG00000020715,Ern1,protein coding gene
ENSMUSG00000020716.15,170.5647001,2.003967653,0.291271467,6.880068534,5.98238E-12,9.35456E-11,ENSMUSG00000020716,ENSMUSG00000020716,Nf1,protein coding gene
ENSMUSG00000020721.16,248.0127233,2.289368957,0.292394204,7.829734395,4.88902E-15,1.13997E-13,ENSMUSG00000020721,ENSMUSG00000020721,Helz,protein coding gene
ENSMUSG00000020747.17,234.3677421,2.438288782,0.286176343,8.520231804,1.59234E-17,5.15871E-16,ENSMUSG00000020747,ENSMUSG00000020747,Tmem94,protein coding gene
ENSMUSG00000020793.5,12.58126563,3.33606554,1.077626863,3.095752022,0.001963145,0.006353989,ENSMUSG00000020793,ENSMUSG00000020793,Galr2,protein coding gene
ENSMUSG00000020804.12,5.681263259,5.802242485,1.907120358,3.042410229,0.002346918,0.007448423,ENSMUSG00000020804,ENSMUSG00000020804,Aanat,protein coding gene
ENSMUSG00000020806.15,188.2343859,2.329622989,0.316102731,7.369828736,1.70847E-13,3.26784E-12,ENSMUSG00000020806,ENSMUSG00000020806,Rhbdf2,protein coding gene
ENSMUSG00000020866.17,53.57219608,3.524294378,0.813802131,4.330652678,1.48668E-05,8.31009E-05,ENSMUSG00000020866,ENSMUSG00000020866,Cacna1g,protein coding gene
ENSMUSG00000020893.17,435.5259114,3.242894758,0.269188324,12.0469369,2.01292E-33,3.05287E-31,ENSMUSG00000020893,ENSMUSG00000020893,Per1,protein coding gene
ENSMUSG00000020900.15,72.4043845,2.025007378,0.392916648,5.153783606,2.55283E-07,2.00322E-06,ENSMUSG00000020900,ENSMUSG00000020900,Myh10,protein coding gene
ENSMUSG00000020937.14,34.30481095,2.529852708,0.602791296,4.196896542,2.70597E-05,0.000143265,ENSMUSG00000020937,ENSMUSG00000020937,Plcd3,protein coding gene
ENSMUSG00000020941.7,65.65456871,2.343679463,0.471233113,4.973503345,6.57536E-07,4.82824E-06,ENSMUSG00000020941,ENSMUSG00000020941,Map3k14,protein coding gene
ENSMUSG00000020961.14,26.46245896,5.005659593,1.008805013,4.961969389,6.9782E-07,5.09989E-06,ENSMUSG00000020961,ENSMUSG00000020961,Ston2,protein coding gene
ENSMUSG00000021010.7,5.70881574,5.834739665,1.869880274,3.12038142,0.00180617,0.005919706,ENSMUSG00000021010,ENSMUSG00000021010,Npas3,protein coding gene
ENSMUSG00000021025.7,204.5148362,2.524373897,0.371386111,6.797168283,1.06695E-11,1.60822E-10,ENSMUSG00000021025,ENSMUSG00000021025,Nfkbia,protein coding gene
ENSMUSG00000021061.15,32.54426087,3.080001733,0.614345598,5.013467567,5.34578E-07,3.99198E-06,ENSMUSG00000021061,ENSMUSG00000021061,Sptb,protein coding gene
ENSMUSG00000021068.15,59.33369798,2.460523803,0.558097578,4.408769895,1.03959E-05,6.00086E-05,ENSMUSG00000021068,ENSMUSG00000021068,Nin,protein coding gene
ENSMUSG00000021070.5,3.976568089,5.341038397,2.011843341,2.654798358,0.007935583,0.021468038,ENSMUSG00000021070,ENSMUSG00000021070,Bdkrb2,protein coding gene
ENSMUSG00000021071.15,8.710123366,2.878953265,1.17207397,2.456289738,0.014037992,0.03475128,ENSMUSG00000021071,ENSMUSG00000021071,Trim9,protein coding gene
ENSMUSG00000021087.17,24.24018742,2.372466647,0.733023836,3.23654775,0.00120985,0.004193852,ENSMUSG00000021087,ENSMUSG00000021087,Rtn1,protein coding gene
ENSMUSG00000021127.6,247.3605961,2.105690725,0.32409719,6.49709652,8.18849E-11,1.08786E-09,ENSMUSG00000021127,ENSMUSG00000021127,Zfp36l1,protein coding gene
ENSMUSG00000021180.8,4.25625928,5.437161137,2.217168163,2.452299843,0.014194633,0.035098403,ENSMUSG00000021180,ENSMUSG00000021180,Rps6ka5,protein coding gene
ENSMUSG00000021182.14,173.8872038,3.706693067,0.41572222,8.916273619,4.82241E-19,1.87407E-17,ENSMUSG00000021182,ENSMUSG00000021182,Ccdc88c,protein coding gene
ENSMUSG00000021198.16,244.230203,3.086998774,0.353207129,8.739910718,2.33295E-18,8.48876E-17,ENSMUSG00000021198,ENSMUSG00000021198,Unc79,protein coding gene
ENSMUSG00000021200.14,13.62817959,3.596376364,1.115794895,3.223151834,0.001267883,0.004371149,ENSMUSG00000021200,ENSMUSG00000021200,Asb2,protein coding gene
ENSMUSG00000021217.7,29.84267156,3.488776758,0.708004398,4.927620178,8.32372E-07,5.98875E-06,ENSMUSG00000021217,ENSMUSG00000021217,Tshz3,protein coding gene
ENSMUSG00000021223.13,13.90302432,3.852181374,1.207024704,3.191468544,0.001415515,0.004790502,ENSMUSG00000021223,ENSMUSG00000021223,Papln,protein coding gene
ENSMUSG00000021244.15,222.8206089,2.852471206,0.302685392,9.423881309,4.34715E-21,2.05805E-19,ENSMUSG00000021244,ENSMUSG00000021244,Ylpm1,protein coding gene
ENSMUSG00000021254.8,58.47235036,2.335015209,0.508890679,4.588441698,4.46567E-06,2.78301E-05,ENSMUSG00000021254,ENSMUSG00000021254,Gpatch2l,protein coding gene
ENSMUSG00000021260.7,3.164776985,4.989546477,2.125531835,2.347434367,0.018903203,0.04452489,ENSMUSG00000021260,ENSMUSG00000021260,Hhipl1,protein coding gene
ENSMUSG00000021275.15,96.96693382,2.008295664,0.352731681,5.693550574,1.24424E-08,1.21021E-07,ENSMUSG00000021275,ENSMUSG00000021275,Tecpr2,protein coding gene
ENSMUSG00000021279.4,336.4463501,3.123473742,0.336663897,9.277721109,1.73142E-20,7.66746E-19,ENSMUSG00000021279,ENSMUSG00000021279,Cdc42bpb,protein coding gene
ENSMUSG00000021280.8,4.037653925,5.320344668,1.991043189,2.672139257,0.007536936,0.020496353,ENSMUSG00000021280,ENSMUSG00000021280,Exoc3l4,protein coding gene
ENSMUSG00000021318.15,26.94901947,3.381967054,0.861334952,3.92642496,8.62178E-05,0.000403937,ENSMUSG00000021318,ENSMUSG00000021318,Gli3,protein coding gene
ENSMUSG00000021338.17,56.02995905,2.069122892,0.49318991,4.195387718,2.72405E-05,0.000144133,ENSMUSG00000021338,ENSMUSG00000021338,Carmil1,protein coding gene
ENSMUSG00000021356.9,25.86994002,2.655462744,0.893551546,2.971807006,0.002960527,0.009130379,ENSMUSG00000021356,ENSMUSG00000021356,Irf4,protein coding gene
ENSMUSG00000021366.7,218.9463629,3.407117516,0.35864849,9.499879717,2.10133E-21,1.026E-19,ENSMUSG00000021366,ENSMUSG00000021366,Hivep1,protein coding gene
ENSMUSG00000021457.14,157.9244042,2.869883679,0.594981804,4.823481421,1.41074E-06,9.69416E-06,ENSMUSG00000021457,ENSMUSG00000021457,Syk,protein coding gene
ENSMUSG00000021493.15,65.27048624,2.26068171,0.540433187,4.18309194,2.87571E-05,0.000150946,ENSMUSG00000021493,ENSMUSG00000021493,Pdlim7,protein coding gene
ENSMUSG00000021559.13,184.0145653,2.650182479,0.323055862,8.203480552,2.33525E-16,6.46552E-15,ENSMUSG00000021559,ENSMUSG00000021559,Dapk1,protein coding gene
ENSMUSG00000021596.16,26.53448573,2.197972558,0.703785852,3.12307011,0.001789751,0.005874881,ENSMUSG00000021596,ENSMUSG00000021596,Mctp1,protein coding gene
ENSMUSG00000021611.8,8.3539463,3.077257755,1.240786578,2.480086269,0.01313506,0.032849831,ENSMUSG00000021611,ENSMUSG00000021611,Tert,protein coding gene
ENSMUSG00000021614.16,35.79051922,3.121358007,0.656610455,4.753743996,1.99684E-06,1.3347E-05,ENSMUSG00000021614,ENSMUSG00000021614,Vcan,protein coding gene
ENSMUSG00000021624.9,14.19901218,2.538896009,1.032953644,2.45789927,0.013975237,0.034635952,ENSMUSG00000021624,ENSMUSG00000021624,Cd180,protein coding gene
ENSMUSG00000021675.4,8.88824499,3.8413076,1.365523862,2.813065158,0.004907171,0.014158096,ENSMUSG00000021675,ENSMUSG00000021675,F2rl2,protein coding gene
ENSMUSG00000021690.9,173.6182001,2.067563596,0.291830187,7.084817426,1.39228E-12,2.35314E-11,ENSMUSG00000021690,ENSMUSG00000021690,Jmy,protein coding gene
ENSMUSG00000021699.17,53.76071415,3.724892571,0.583235726,6.386598771,1.69616E-10,2.14371E-09,ENSMUSG00000021699,ENSMUSG00000021699,Pde4d,protein coding gene
ENSMUSG00000021767.16,164.3088547,2.180697969,0.298291582,7.310625242,2.65902E-13,4.93185E-12,ENSMUSG00000021767,ENSMUSG00000021767,Kat6b,protein coding gene
ENSMUSG00000021782.14,117.2701607,3.07482472,0.394165383,7.800849229,6.14919E-15,1.41456E-13,ENSMUSG00000021782,ENSMUSG00000021782,Dlg5,protein coding gene
ENSMUSG00000021806.3,106.3922879,2.578586712,0.412308966,6.254015613,4.00031E-10,4.81104E-09,ENSMUSG00000021806,ENSMUSG00000021806,Nid2,protein coding gene
ENSMUSG00000021823.9,53.98709108,3.332763323,0.633825524,5.258171526,1.45495E-07,1.18964E-06,ENSMUSG00000021823,ENSMUSG00000021823,Vcl,protein coding gene
ENSMUSG00000021838.16,45.2691556,3.193545783,0.569766803,5.605005008,2.08249E-08,1.93966E-07,ENSMUSG00000021838,ENSMUSG00000021838,Samd4,protein coding gene
ENSMUSG00000021903.11,121.5300751,2.230569789,0.431029143,5.174986015,2.27928E-07,1.80593E-06,ENSMUSG00000021903,ENSMUSG00000021903,Galnt15,protein coding gene
ENSMUSG00000021938.11,45.98525112,2.183941737,0.473098178,4.616254803,3.90727E-06,2.46096E-05,ENSMUSG00000021938,ENSMUSG00000021938,Pspc1,protein coding gene
ENSMUSG00000021959.15,151.272447,2.508385304,0.414065448,6.057944016,1.37872E-09,1.52738E-08,ENSMUSG00000021959,ENSMUSG00000021959,Lats2,protein coding gene
ENSMUSG00000021990.15,149.1779041,2.048638577,0.300902994,6.808302407,9.87571E-12,1.49779E-10,ENSMUSG00000021990,ENSMUSG00000021990,Spata13,protein coding gene
ENSMUSG00000021994.14,37.37467164,2.725811214,0.561269281,4.856512382,1.19471E-06,8.31979E-06,ENSMUSG00000021994,ENSMUSG00000021994,Wnt5a,protein coding gene
ENSMUSG00000022003.6,11.71112995,3.352918804,1.034698186,3.240480025,0.001193286,0.004146501,ENSMUSG00000022003,ENSMUSG00000022003,Slc25a30,protein coding gene
ENSMUSG00000022048.8,212.2212569,3.262988349,0.405469123,8.047439768,8.4544E-16,2.14972E-14,ENSMUSG00000022048,ENSMUSG00000022048,Dpysl2,protein coding gene
ENSMUSG00000022141.6,254.7509777,2.718026907,0.2967092,9.160575102,5.16215E-20,2.21172E-18,ENSMUSG00000022141,ENSMUSG00000022141,Nipbl,protein coding gene
ENSMUSG00000022148.15,43.31956445,4.490262214,0.816386028,5.500170335,3.79425E-08,3.39383E-07,ENSMUSG00000022148,ENSMUSG00000022148,Fyb1,protein coding gene
ENSMUSG00000022181.15,8.405288583,3.107958541,1.301876965,2.387290523,0.016973072,0.040791546,ENSMUSG00000022181,ENSMUSG00000022181,C6,protein coding gene
ENSMUSG00000022197.15,68.39229158,3.265291143,0.46391748,7.038517155,1.94296E-12,3.22348E-11,ENSMUSG00000022197,ENSMUSG00000022197,Pdzd2,protein coding gene
ENSMUSG00000022203.6,27.89814449,2.683105742,0.746074735,3.596296213,0.00032278,0.001309304,ENSMUSG00000022203,ENSMUSG00000022203,Efs,protein coding gene
ENSMUSG00000022218.15,8.542142562,3.768621503,1.393828898,2.703790621,0.006855347,0.018888575,ENSMUSG00000022218,ENSMUSG00000022218,Tgm1,protein coding gene
ENSMUSG00000022231.9,157.3477866,2.879215603,0.428825451,6.714190118,1.89114E-11,2.77248E-10,ENSMUSG00000022231,ENSMUSG00000022231,Sema5a,protein coding gene
ENSMUSG00000022240.9,20.24860495,3.044196756,0.862744897,3.528501606,0.000417919,0.001643861,ENSMUSG00000022240,ENSMUSG00000022240,Ctnnd2,protein coding gene
ENSMUSG00000022263.9,298.4235629,4.0055563,0.37776239,10.60337503,2.87417E-26,2.21881E-24,ENSMUSG00000022263,ENSMUSG00000022263,Trio,protein coding gene
ENSMUSG00000022306.8,19.38122894,5.249724517,1.269636578,4.13482457,3.55226E-05,0.000182599,ENSMUSG00000022306,ENSMUSG00000022306,Zfpm2,protein coding gene
ENSMUSG00000022325.14,27.50382504,2.033454009,0.616071646,3.300677806,0.000964516,0.003450192,ENSMUSG00000022325,ENSMUSG00000022325,Pop1,protein coding gene
ENSMUSG00000022335.16,35.27117266,2.510487076,0.58274391,4.308045152,1.64704E-05,9.12902E-05,ENSMUSG00000022335,ENSMUSG00000022335,Zfat,protein coding gene
ENSMUSG00000022346.14,483.076269,2.58240677,0.256656454,10.06172544,8.15563E-24,4.98022E-22,ENSMUSG00000022346,ENSMUSG00000022346,Myc,protein coding gene
ENSMUSG00000022377.16,116.4014111,2.209360193,0.407834296,5.417298684,6.05062E-08,5.24775E-07,ENSMUSG00000022377,ENSMUSG00000022377,Asap1,protein coding gene
ENSMUSG00000022383.13,23.32960559,2.826553884,0.723322669,3.907735792,9.31651E-05,0.000433052,ENSMUSG00000022383,ENSMUSG00000022383,Ppara,protein coding gene
ENSMUSG00000022416.15,34.780995,3.420804001,0.889100695,3.847487714,0.000119335,0.000542629,ENSMUSG00000022416,ENSMUSG00000022416,Cacna1i,protein coding gene
ENSMUSG00000022443.16,1175.688972,2.560357586,0.286849135,8.925798535,4.42495E-19,1.72352E-17,ENSMUSG00000022443,ENSMUSG00000022443,Myh9,protein coding gene
ENSMUSG00000022488.8,48.52678073,2.272576563,0.690513117,3.291141772,0.000997816,0.003555952,ENSMUSG00000022488,ENSMUSG00000022488,Nckap1l,protein coding gene
ENSMUSG00000022504.9,58.21531276,3.975968703,0.748422056,5.312468641,1.0815E-07,9.03694E-07,ENSMUSG00000022504,ENSMUSG00000022504,Ciita,protein coding gene
ENSMUSG00000022508.5,64.98000891,2.188537679,0.531694742,4.116154454,3.85246E-05,0.000196207,ENSMUSG00000022508,ENSMUSG00000022508,Bcl6,protein coding gene
ENSMUSG00000022521.10,544.5809398,3.412892863,0.246368863,13.85277678,1.22388E-43,4.55975E-41,ENSMUSG00000022521,ENSMUSG00000022521,Crebbp,protein coding gene
ENSMUSG00000022545.13,47.93869847,2.051727801,0.48050939,4.269901577,1.95559E-05,0.000106668,ENSMUSG00000022545,ENSMUSG00000022545,Ercc4,protein coding gene
ENSMUSG00000022565.15,1616.806656,2.624168979,0.217024923,12.09155586,1.17049E-33,1.80719E-31,ENSMUSG00000022565,ENSMUSG00000022565,Plec,protein coding gene
ENSMUSG00000022623.15,171.942813,2.628252667,0.318839773,8.243176954,1.67697E-16,4.75041E-15,ENSMUSG00000022623,ENSMUSG00000022623,Shank3,protein coding gene
ENSMUSG00000022657.9,3.444468176,5.125216471,2.054350851,2.494810693,0.012602434,0.031742079,ENSMUSG00000022657,ENSMUSG00000022657,Cd96,protein coding gene
ENSMUSG00000022687.11,125.1345707,2.182010495,0.397887988,5.483981821,4.15858E-08,3.69656E-07,ENSMUSG00000022687,ENSMUSG00000022687,Boc,protein coding gene
ENSMUSG00000022708.16,606.6440984,3.503065838,0.248742369,14.0831088,4.82401E-45,2.06685E-42,ENSMUSG00000022708,ENSMUSG00000022708,Zbtb20,protein coding gene
ENSMUSG00000022723.15,49.31080276,2.193655823,0.470050195,4.666854407,3.05846E-06,1.97052E-05,ENSMUSG00000022723,ENSMUSG00000022723,Crybg3,protein coding gene
ENSMUSG00000022753.15,9.655998617,6.588520222,1.777657767,3.706292822,0.000210315,0.000896835,ENSMUSG00000022753,ENSMUSG00000022753,Cdc50c,protein coding gene
ENSMUSG00000022772.11,31.2959285,2.524746934,0.623619572,4.048537037,5.15388E-05,0.000254839,ENSMUSG00000022772,ENSMUSG00000022772,Senp5,protein coding gene
