gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000029642.11,552.906005,-2.599961454,0.221508067,-11.7375475,8.18249228920613E-32,5.42711569270479E-30,ENSMUSG00000029642,ENSMUSG00000029642,Polr1d,protein coding gene
ENSMUSG00000029649.10,307.35689722769,-2.560058221,0.277455989,-9.226898394,2.7858166396978E-20,6.91800129756234E-19,ENSMUSG00000029649,ENSMUSG00000029649,Pomp,protein coding gene
ENSMUSG00000029669.14,82.21406447,-2.445530274,0.442883112,-5.521841331,3.35465364087574E-08,2.23989122838849E-07,ENSMUSG00000029669,ENSMUSG00000029669,Tspan12,protein coding gene
ENSMUSG00000029910.14,32.05157724,-2.480220858,0.773742514,-3.205486081,0.001348346,0.00377004,ENSMUSG00000029910,ENSMUSG00000029910,Mad2l1,protein coding gene
ENSMUSG00000029918.9,75.48915714,-2.525131916,0.451969306,-5.586954435,2.31086324278695E-08,1.58434356249826E-07,ENSMUSG00000029918,ENSMUSG00000029918,Mrps33,protein coding gene
ENSMUSG00000030031.14,59.39741248,-2.272377164,0.574653598,-3.954342535,7.67453956236187E-05,0.000284389,ENSMUSG00000030031,ENSMUSG00000030031,Kbtbd8,protein coding gene
ENSMUSG00000030057.15,1620.0590800204,-3.013844971,0.170915752,-17.63351201,1.36235573207267E-69,8.15817536814603E-67,ENSMUSG00000030057,ENSMUSG00000030057,Cnbp,protein coding gene
ENSMUSG00000030142.10,15.25335988,-3.722496935,0.974653107,-3.819304434,0.000133829,0.000470939,ENSMUSG00000030142,ENSMUSG00000030142,Clec4e,protein coding gene
ENSMUSG00000030148.15,40.54881945,-2.026232178,0.507650079,-3.991395376,6.5685665765186E-05,0.000246854,ENSMUSG00000030148,ENSMUSG00000030148,Clec4a2,protein coding gene
ENSMUSG00000030161.8,634.2282492,-2.118098551,0.209583661,-10.10621982,5.18462877901255E-24,1.84803800304973E-22,ENSMUSG00000030161,ENSMUSG00000030161,Gabarapl1,protein coding gene
ENSMUSG00000030188.12,26.56141329,-5.146193974,0.917603033,-5.608300962,2.04322495987734E-08,1.41333174699898E-07,ENSMUSG00000030188,ENSMUSG00000030188,Magohb,protein coding gene
ENSMUSG00000030303.15,10.85853186,-2.161438037,0.900113642,-2.40129461,0.016337177,0.03378166,ENSMUSG00000030303,ENSMUSG00000030303,Far2,protein coding gene
ENSMUSG00000030335.6,283.7319458,-2.218046544,0.217277367,-10.20836443,1.81905180738586E-24,6.71223711813385E-23,ENSMUSG00000030335,ENSMUSG00000030335,Mrpl51,protein coding gene
ENSMUSG00000030342.8,525.40191153597,-3.009443038,0.18605397,-16.17510791,7.55652434828295E-59,2.98824893991816E-56,ENSMUSG00000030342,ENSMUSG00000030342,Cd9,protein coding gene
ENSMUSG00000030423.7,73.28451983,-2.423871154,0.3852792,-6.291206882,3.1500717708424E-10,2.74978568284406E-09,ENSMUSG00000030423,ENSMUSG00000030423,Pop4,protein coding gene
ENSMUSG00000030641.10,8.717688292,-4.423781444,1.421066637,-3.113000705,0.001851956,0.004995447,ENSMUSG00000030641,ENSMUSG00000030641,Ddias,protein coding gene
ENSMUSG00000030647.8,245.3227973,-2.172400894,0.267399674,-8.124171804,4.50427371049162E-16,7.4746692555973E-15,ENSMUSG00000030647,ENSMUSG00000030647,Ndufc2,protein coding gene
ENSMUSG00000030654.9,443.3728868,-2.07421351,0.239327814,-8.666830115,4.44317165331157E-18,8.89440636884023E-17,ENSMUSG00000030654,ENSMUSG00000030654,Arl6ip1,protein coding gene
ENSMUSG00000030659.14,2287.35319677153,-2.199117602,0.175148449,-12.55573555,3.69729372924004E-36,3.38391175856515E-34,ENSMUSG00000030659,ENSMUSG00000030659,Nucb2,protein coding gene
ENSMUSG00000030663.12,281.5441122,-2.062810506,0.234669717,-8.790271426,1.49199066504957E-18,3.10224527269583E-17,ENSMUSG00000030663,ENSMUSG00000030663,1110004F10Rik,protein coding gene
ENSMUSG00000030704.14,370.81958771827,-2.315587715,0.292851694,-7.907032004,2.63597877128051E-15,4.02092278509957E-14,ENSMUSG00000030704,ENSMUSG00000030704,Rab6a,protein coding gene
ENSMUSG00000030751.18,284.0483169,-3.064315989,0.255663058,-11.98575975,4.21957892545743E-33,3.0922431712819E-31,ENSMUSG00000030751,ENSMUSG00000030751,Psma1,protein coding gene
ENSMUSG00000030762.11,651.6725019,-2.031610403,0.239574877,-8.480064486,2.25069162441799E-17,4.22690374159289E-16,ENSMUSG00000030762,ENSMUSG00000030762,Aqp8,protein coding gene
ENSMUSG00000030786.18,97.29935168,-2.0556436,0.338227441,-6.077696097,1.21921538751248E-09,9.87385444624192E-09,ENSMUSG00000030786,ENSMUSG00000030786,Itgam,protein coding gene
ENSMUSG00000030884.12,427.6410659,-2.155521954,0.208158458,-10.35519757,3.96367379576756E-25,1.57338331601311E-23,ENSMUSG00000030884,ENSMUSG00000030884,Uqcrc2,protein coding gene
ENSMUSG00000030942.8,181.70626000595,-2.178595399,0.254857175,-8.548299255,1.24915494040358E-17,2.39753098863724E-16,ENSMUSG00000030942,ENSMUSG00000030942,Thumpd1,protein coding gene
ENSMUSG00000030960.16,42.75058569,-2.366645628,0.502113216,-4.713370519,2.43652570759142E-06,1.20754651939959E-05,ENSMUSG00000030960,ENSMUSG00000030960,Eef1akmt2,protein coding gene
ENSMUSG00000031007.2,479.0026163,-3.020125525,0.232762381,-12.97514446,1.69276884408638E-38,1.80095138087342E-36,ENSMUSG00000031007,ENSMUSG00000031007,Atp6ap2,protein coding gene
ENSMUSG00000031059.9,553.2709038,-2.051359507,0.18083032,-11.34411256,7.93269236162701E-30,4.59285356926355E-28,ENSMUSG00000031059,ENSMUSG00000031059,Ndufb11,protein coding gene
ENSMUSG00000031167.16,539.2516914,-2.0602301,0.223030584,-9.237433098,2.52481340302392E-20,6.32985216674381E-19,ENSMUSG00000031167,ENSMUSG00000031167,Rbm3,protein coding gene
ENSMUSG00000031176.8,285.0955705,-2.784965715,0.232106317,-11.99866401,3.61077723704298E-33,2.6836269542973E-31,ENSMUSG00000031176,ENSMUSG00000031176,Dynlt3,protein coding gene
ENSMUSG00000031197.11,145.337956,-2.673013501,0.297204617,-8.993849176,2.38719983594165E-19,5.4520782505144E-18,ENSMUSG00000031197,ENSMUSG00000031197,Vbp1,protein coding gene
ENSMUSG00000031198.4,153.2284213,-2.452010953,0.309033223,-7.934457423,2.11417532157257E-15,3.25099050365661E-14,ENSMUSG00000031198,ENSMUSG00000031198,Fundc2,protein coding gene
ENSMUSG00000031226.13,136.9244305,-2.140018442,0.298856265,-7.1606946,8.02692942126685E-13,9.42500917312784E-12,ENSMUSG00000031226,ENSMUSG00000031226,Pbdc1,protein coding gene
ENSMUSG00000031231.4,541.0340231,-2.182775255,0.247669981,-8.813241082,1.21578706812399E-18,2.55071883491599E-17,ENSMUSG00000031231,ENSMUSG00000031231,Cox7b,protein coding gene
ENSMUSG00000031239.5,78.52981188,-2.193425946,0.359412818,-6.102803889,1.04223692992867E-09,8.52957587441427E-09,ENSMUSG00000031239,ENSMUSG00000031239,Itm2a,protein coding gene
ENSMUSG00000031246.14,535.3995886,-2.808076018,0.218733464,-12.83788942,1.00579239260132E-37,1.0233205221617E-35,ENSMUSG00000031246,ENSMUSG00000031246,Sh3bgrl,protein coding gene
ENSMUSG00000031353.13,470.733374,-2.207885711,0.219796105,-10.04515396,9.64968761594622E-24,3.33742248750193E-22,ENSMUSG00000031353,ENSMUSG00000031353,Rbbp7,protein coding gene
ENSMUSG00000031357.3,243.9881228,-2.114256191,0.247252123,-8.551013304,1.22012557882923E-17,2.34826556535186E-16,ENSMUSG00000031357,ENSMUSG00000031357,Syap1,protein coding gene
ENSMUSG00000031360.14,187.6248677,-2.044482299,0.244608875,-8.358168919,6.3699195234116E-17,1.14696858497581E-15,ENSMUSG00000031360,ENSMUSG00000031360,Ctps2,protein coding gene
ENSMUSG00000031422.16,1357.38026894205,-2.671793907,0.169710488,-15.74324572,7.64211716559024E-56,2.39061393542695E-53,ENSMUSG00000031422,ENSMUSG00000031422,Morf4l2,protein coding gene
ENSMUSG00000031429.14,72.69890010511,-2.652838156,0.468702181,-5.659965462,1.51403462173046E-08,1.06843944905215E-07,ENSMUSG00000031429,ENSMUSG00000031429,Psmd10,protein coding gene
ENSMUSG00000031432.3,150.6771908,-2.08824476,0.275635368,-7.576113238,3.56061058049655E-14,4.77764642488011E-13,ENSMUSG00000031432,ENSMUSG00000031432,Prps1,protein coding gene
ENSMUSG00000031517.8,195.053999,-2.485956855,0.278193781,-8.936061924,4.03286030484401E-19,8.90671434449164E-18,ENSMUSG00000031517,ENSMUSG00000031517,Gpm6a,protein coding gene
ENSMUSG00000031585.13,93.8099915,-2.509225247,0.378478775,-6.629764772,3.36222232238588E-11,3.31774094420366E-10,ENSMUSG00000031585,ENSMUSG00000031585,Gtf2e2,protein coding gene
ENSMUSG00000031590.8,120.5009952,-2.298253881,0.393109071,-5.846351686,5.0247115601212E-09,3.7665568522382E-08,ENSMUSG00000031590,ENSMUSG00000031590,Frg1,protein coding gene
ENSMUSG00000031591.14,545.2428021557,-2.038607526,0.181133104,-11.25474849,2.19451241473383E-29,1.22002084085958E-27,ENSMUSG00000031591,ENSMUSG00000031591,Asah1,protein coding gene
ENSMUSG00000031604.10,217.1869139,-2.55742942,0.331605959,-7.712254102,1.23614697494573E-14,1.75056786810051E-13,ENSMUSG00000031604,ENSMUSG00000031604,Msmo1,protein coding gene
ENSMUSG00000031609.3,54.75159732,-2.20458632,0.451624677,-4.881456733,1.05305029793241E-06,5.57064139181357E-06,ENSMUSG00000031609,ENSMUSG00000031609,Sap30,protein coding gene
ENSMUSG00000031613.9,98.98718333,-2.892409317,0.373788522,-7.73809024,1.0092121055738E-14,1.44580153935211E-13,ENSMUSG00000031613,ENSMUSG00000031613,Hpgd,protein coding gene
ENSMUSG00000031635.14,559.5726771,-2.686899823,0.253568169,-10.59636085,3.09801876516536E-26,1.33056096924387E-24,ENSMUSG00000031635,ENSMUSG00000031635,Anxa10,protein coding gene
ENSMUSG00000031683.16,147.2592107,-2.046233175,0.312354947,-6.550986921,5.71580655853262E-11,5.49530227799474E-10,ENSMUSG00000031683,ENSMUSG00000031683,Lsm6,protein coding gene
ENSMUSG00000031701.6,503.9125501,-2.409125537,0.212276257,-11.34901083,7.50064218801962E-30,4.35473572350979E-28,ENSMUSG00000031701,ENSMUSG00000031701,Dnaja2,protein coding gene
ENSMUSG00000031725.8,25.82005197,-2.108489713,0.740820207,-2.846155779,0.004425054,0.010790655,ENSMUSG00000031725,ENSMUSG00000031725,Ces1f,protein coding gene
ENSMUSG00000031754.9,131.6655605,-2.130737638,0.337223721,-6.318469035,2.64167211900816E-10,2.3292724418297E-09,ENSMUSG00000031754,ENSMUSG00000031754,Nudt21,protein coding gene
ENSMUSG00000031839.6,407.9358124,-2.162475337,0.200315843,-10.79532855,3.62164868172886E-27,1.68306285410987E-25,ENSMUSG00000031839,ENSMUSG00000031839,Hsbp1,protein coding gene
ENSMUSG00000031843.1,46.31524181,-2.847644896,0.482264832,-5.904732647,3.53219092154396E-09,2.70581833057894E-08,ENSMUSG00000031843,ENSMUSG00000031843,Mphosph6,protein coding gene
ENSMUSG00000031919.5,1730.68113420837,-2.454965542,0.16890047,-14.53498348,7.27310755521412E-48,1.45178153571174E-45,ENSMUSG00000031919,ENSMUSG00000031919,Tmed6,protein coding gene
ENSMUSG00000031950.7,253.5187724,-2.915916344,0.278164796,-10.48269367,1.03745965717427E-25,4.34014310473363E-24,ENSMUSG00000031950,ENSMUSG00000031950,Gabarapl2,protein coding gene
ENSMUSG00000032002.9,245.8164502,-2.655348964,0.241269137,-11.00575478,3.58501190894348E-28,1.82374428639676E-26,ENSMUSG00000032002,ENSMUSG00000032002,Dcun1d5,protein coding gene
ENSMUSG00000032051.8,227.7706859,-2.172792597,0.238306967,-9.11762094,7.67914752795807E-20,1.81043029289621E-18,ENSMUSG00000032051,ENSMUSG00000032051,Fdx1,protein coding gene
ENSMUSG00000032116.17,1125.99909624782,-2.309024706,0.183421782,-12.58860689,2.43940556831628E-36,2.25231283287845E-34,ENSMUSG00000032116,ENSMUSG00000032116,Stt3a,protein coding gene
ENSMUSG00000032121.8,42.89021999,-2.161391542,0.475657564,-4.544007509,5.51946902049833E-06,2.57301048044094E-05,ENSMUSG00000032121,ENSMUSG00000032121,Tmem218,protein coding gene
ENSMUSG00000032199.12,509.2932784,-2.143923356,0.18188198,-11.78744235,4.53092548776035E-32,3.04370728519132E-30,ENSMUSG00000032199,ENSMUSG00000032199,Polr2m,protein coding gene
ENSMUSG00000032215.15,114.7195787,-2.059822226,0.385491622,-5.343364444,9.12370650692384E-08,5.69118347257788E-07,ENSMUSG00000032215,ENSMUSG00000032215,Rsl24d1,protein coding gene
ENSMUSG00000032301.13,424.4910333,-2.108027524,0.341454122,-6.17367718,6.67197022927339E-10,5.59351296141364E-09,ENSMUSG00000032301,ENSMUSG00000032301,Psma4,protein coding gene
ENSMUSG00000032314.14,436.3626313,-2.575833819,0.201454995,-12.78615014,1.9594246492222E-37,1.94633086365157E-35,ENSMUSG00000032314,ENSMUSG00000032314,Etfa,protein coding gene
ENSMUSG00000032330.6,419.5779394,-2.000755543,0.208615418,-9.590640818,8.75396043040651E-22,2.53067940221917E-20,ENSMUSG00000032330,ENSMUSG00000032330,Cox7a2,protein coding gene
ENSMUSG00000032357.12,75.57275649,-2.088454084,0.377892311,-5.526585285,3.2652356818702E-08,2.18296888855877E-07,ENSMUSG00000032357,ENSMUSG00000032357,Tinag,protein coding gene
ENSMUSG00000032369.13,79.44347472,-2.034401135,0.518368882,-3.924620489,8.68665734155724E-05,0.000318237,ENSMUSG00000032369,ENSMUSG00000032369,Plscr1,protein coding gene
ENSMUSG00000032370.7,60.50219688,-2.104323029,0.441923066,-4.761740654,1.91930239896003E-06,9.702522667584E-06,ENSMUSG00000032370,ENSMUSG00000032370,Lactb,protein coding gene
ENSMUSG00000032372.14,101.0970243,-2.71614089,0.358647884,-7.573280116,3.63916434374233E-14,4.87680597701377E-13,ENSMUSG00000032372,ENSMUSG00000032372,Plscr2,protein coding gene
ENSMUSG00000032375.15,44.48988236,-2.003376613,0.490679764,-4.082859658,4.44848897120515E-05,0.000172979,ENSMUSG00000032375,ENSMUSG00000032375,Aph1b,protein coding gene
ENSMUSG00000032381.5,169.3924943,-2.794111971,0.283549824,-9.854042345,6.58413456699036E-23,2.13617455711379E-21,ENSMUSG00000032381,ENSMUSG00000032381,Ciao2a,protein coding gene
ENSMUSG00000032383.6,641.90570585792,-2.785136071,0.210055136,-13.25907154,3.9981504821837E-40,4.8159331009246E-38,ENSMUSG00000032383,ENSMUSG00000032383,Ppib,protein coding gene
ENSMUSG00000032415.14,14.98050034,-2.073078163,0.767441855,-2.701283684,0.00690724,0.015943704,ENSMUSG00000032415,ENSMUSG00000032415,Ube3d,protein coding gene
ENSMUSG00000032418.15,472.1096001,-3.153069421,0.241058967,-13.08007519,4.28016591567074E-39,4.72147354876543E-37,ENSMUSG00000032418,ENSMUSG00000032418,Me1,protein coding gene
ENSMUSG00000032475.15,194.0206115,-2.076957826,0.293013972,-7.088255246,1.35813311883817E-12,1.55207808275514E-11,ENSMUSG00000032475,ENSMUSG00000032475,Nck1,protein coding gene
ENSMUSG00000032575.16,1424.81547472835,-2.498630362,0.223129836,-11.19810065,4.1656883168852E-29,2.25603776314204E-27,ENSMUSG00000032575,ENSMUSG00000032575,Manf,protein coding gene
ENSMUSG00000032757.6,332.0430339,-2.921894687,0.225008252,-12.98572235,1.47440500613506E-38,1.57663543487677E-36,ENSMUSG00000032757,ENSMUSG00000032757,Bet1,protein coding gene
ENSMUSG00000032902.1,206.9697485,-2.37334676,0.274378014,-8.64991596,5.15373694332752E-18,1.02873497709716E-16,ENSMUSG00000032902,ENSMUSG00000032902,Slc16a1,protein coding gene
ENSMUSG00000032932.14,354.0933216,-2.311396502,0.215039338,-10.74871474,6.00931058146934E-27,2.74998123312262E-25,ENSMUSG00000032932,ENSMUSG00000032932,Hspa13,protein coding gene
ENSMUSG00000032959.12,1072.38028722131,-2.098507274,0.158506327,-13.23926504,5.20557379997098E-40,6.16404639963795E-38,ENSMUSG00000032959,ENSMUSG00000032959,Pebp1,protein coding gene
ENSMUSG00000033022.7,389.356708,-2.547511347,0.326133622,-7.811250277,5.6623448369742E-15,8.35165977749066E-14,ENSMUSG00000033022,ENSMUSG00000033022,Cdo1,protein coding gene
ENSMUSG00000033096.7,221.3592431,-2.987639595,0.263613822,-11.33339509,8.96605927688687E-30,5.16262737319428E-28,ENSMUSG00000033096,ENSMUSG00000033096,Apmap,protein coding gene
ENSMUSG00000033186.8,168.3923833,-2.711216663,0.280653194,-9.660380559,4.44210709881136E-22,1.31686170698709E-20,ENSMUSG00000033186,ENSMUSG00000033186,Mzt1,protein coding gene
ENSMUSG00000033429.10,81.78129309,-2.882799537,0.447226563,-6.445948818,1.14879428299174E-10,1.06255866624995E-09,ENSMUSG00000033429,ENSMUSG00000033429,Mcee,protein coding gene
ENSMUSG00000033460.14,56.35414027,-2.604494428,0.485913775,-5.359992993,8.32251800408058E-08,5.21625762103842E-07,ENSMUSG00000033460,ENSMUSG00000033460,Armcx1,protein coding gene
ENSMUSG00000033543.17,163.8759147,-2.019297543,0.314111003,-6.428611298,1.28774949719678E-10,1.18325040384688E-09,ENSMUSG00000033543,ENSMUSG00000033543,Gtf2a2,protein coding gene
ENSMUSG00000033578.7,10.94375269,-2.89370668,1.016566921,-2.846548141,0.004419605,0.010784782,ENSMUSG00000033578,ENSMUSG00000033578,Tmem35a,protein coding gene
ENSMUSG00000033715.14,46.66443845,-2.540058912,0.472039412,-5.381031432,7.40602602187765E-08,4.66555152968241E-07,ENSMUSG00000033715,ENSMUSG00000033715,Akr1c14,protein coding gene
ENSMUSG00000033793.12,333.3855372,-2.040739286,0.210775917,-9.682032528,3.59496719791742E-22,1.07638453573073E-20,ENSMUSG00000033793,ENSMUSG00000033793,Atp6v1h,protein coding gene
ENSMUSG00000033813.15,341.6546921,-2.304051715,0.22072477,-10.4385734,1.65275736803203E-25,6.73932717443256E-24,ENSMUSG00000033813,ENSMUSG00000033813,Tcea1,protein coding gene
ENSMUSG00000033953.10,361.3948045,-2.131329479,0.312881603,-6.811936077,9.62938962303594E-12,1.00060672835503E-10,ENSMUSG00000033953,ENSMUSG00000033953,Ppp3r1,protein coding gene
ENSMUSG00000034127.14,37.17166393,-2.468978262,0.561129204,-4.400017399,1.08242198885854E-05,4.77107938264694E-05,ENSMUSG00000034127,ENSMUSG00000034127,Tspan8,protein coding gene
ENSMUSG00000034139.4,1455.40540526549,-3.107639687,0.169158011,-18.37122384,2.23319014565143E-75,1.61398042285201E-72,ENSMUSG00000034139,ENSMUSG00000034139,Serpini2,protein coding gene
ENSMUSG00000034192.5,33.20353582,-2.009120966,0.555104609,-3.619355585,0.000295338,0.00096231,ENSMUSG00000034192,ENSMUSG00000034192,Lsm3,protein coding gene
ENSMUSG00000034528.15,1997.45779579957,-2.630438046,0.154496431,-17.02588227,5.27907593371049E-65,2.63438458320567E-62,ENSMUSG00000034528,ENSMUSG00000034528,Hsd17b13,protein coding gene
ENSMUSG00000034674.18,139.1524385,-2.177158178,0.333045718,-6.537115053,6.27168030471613E-11,5.99125558370763E-10,ENSMUSG00000034674,ENSMUSG00000034674,Tdg,protein coding gene
ENSMUSG00000034795.14,24.52410134,-2.147214995,0.662600439,-3.240587945,0.001192835,0.00337755,ENSMUSG00000034795,ENSMUSG00000034795,Ccdc122,protein coding gene
ENSMUSG00000034875.5,226.5931641,-2.052525847,0.248854193,-8.247905431,1.61194848948465E-16,2.79213457777759E-15,ENSMUSG00000034875,ENSMUSG00000034875,Nudt19,protein coding gene
ENSMUSG00000035062.13,17.64603652,-2.3779243,0.728821993,-3.262695584,0.00110358,0.003152505,ENSMUSG00000035062,ENSMUSG00000035062,Zc4h2,protein coding gene
ENSMUSG00000035227.7,1019.62186633359,-2.451948893,0.238577238,-10.27737981,8.91174046142682E-25,3.40841548049352E-23,ENSMUSG00000035227,ENSMUSG00000035227,Spcs2,protein coding gene
ENSMUSG00000035232.8,54.27914858,-2.092597304,0.537077224,-3.896268936,9.76859149350805E-05,0.000353732,ENSMUSG00000035232,ENSMUSG00000035232,Pdk3,protein coding gene
ENSMUSG00000035443.9,20.15882033,-2.161723937,0.787733302,-2.744233273,0.006065242,0.014243295,ENSMUSG00000035443,ENSMUSG00000035443,Thyn1,protein coding gene
ENSMUSG00000035530.13,2116.92886940276,-2.645536016,0.166947687,-15.84649693,1.48638869398773E-56,4.85714729798053E-54,ENSMUSG00000035530,ENSMUSG00000035530,Eif1,protein coding gene
ENSMUSG00000035561.5,35.62934376,-2.240635006,0.515958325,-4.342666644,1.40763638894255E-05,6.07636780939441E-05,ENSMUSG00000035561,ENSMUSG00000035561,Aldh1b1,protein coding gene
ENSMUSG00000035686.8,588.3346265,-2.251374774,0.259563298,-8.673702291,4.18293038879466E-18,8.38947732236816E-17,ENSMUSG00000035686,ENSMUSG00000035686,Thrsp,protein coding gene
ENSMUSG00000035692.6,50.45726452,-2.554852011,0.674556739,-3.787453095,0.000152199,0.00052875,ENSMUSG00000035692,ENSMUSG00000035692,Isg15,protein coding gene
ENSMUSG00000035811.10,10.67853413,-2.781495492,1.142056811,-2.435514123,0.014870644,0.031151807,ENSMUSG00000035811,ENSMUSG00000035811,Ugt2b35,protein coding gene
ENSMUSG00000036257.14,357.2968546,-2.542085517,0.203571791,-12.48741542,8.74485471159415E-36,7.7334772109832E-34,ENSMUSG00000036257,ENSMUSG00000036257,Pnpla8,protein coding gene
ENSMUSG00000036292.13,35.41956419,-2.074472491,0.783583063,-2.647418749,0.008110885,0.018340278,ENSMUSG00000036292,ENSMUSG00000036292,Gramd1c,protein coding gene
ENSMUSG00000036299.4,314.6288547,-2.008232145,0.229900045,-8.73524034,2.431386118776E-18,4.96680523035343E-17,ENSMUSG00000036299,ENSMUSG00000036299,BC031181,protein coding gene
ENSMUSG00000036309.14,499.3505316,-2.541150452,0.205605137,-12.35937239,4.33528203089816E-35,3.6056815906982E-33,ENSMUSG00000036309,ENSMUSG00000036309,Skp1,protein coding gene
ENSMUSG00000036438.12,751.5052503,-2.282572137,0.232180873,-9.831008505,8.27855389563882E-23,2.64497273016302E-21,ENSMUSG00000036438,ENSMUSG00000036438,Calm2,protein coding gene
ENSMUSG00000036446.4,493.7537248,-2.694089133,0.24705441,-10.90484128,1.09283824455352E-27,5.2654705212867E-26,ENSMUSG00000036446,ENSMUSG00000036446,Lum,protein coding gene
ENSMUSG00000036632.9,331.44085210055,-2.181690217,0.201326891,-10.83655644,2.31003247375105E-27,1.08799933971569E-25,ENSMUSG00000036632,ENSMUSG00000036632,Alg5,protein coding gene
ENSMUSG00000036781.13,1054.12551459061,-2.288505063,0.179588199,-12.74307043,3.4071678487536E-37,3.33695471691714E-35,ENSMUSG00000036781,ENSMUSG00000036781,Rps27l,protein coding gene
ENSMUSG00000036810.16,106.8353458,-2.09654134,0.339862351,-6.168795491,6.88121581387927E-10,5.75972053686484E-09,ENSMUSG00000036810,ENSMUSG00000036810,Cnep1r1,protein coding gene
ENSMUSG00000036850.4,91.04264447,-2.552003333,0.344819607,-7.400980911,1.35182165815302E-13,1.72236049442123E-12,ENSMUSG00000036850,ENSMUSG00000036850,Mrpl41,protein coding gene
ENSMUSG00000036894.3,55.24335233,-2.715174472,0.475085551,-5.715127444,1.09621836937423E-08,7.85223540796807E-08,ENSMUSG00000036894,ENSMUSG00000036894,Rap2b,protein coding gene
ENSMUSG00000036932.14,165.449569,-2.477169331,0.271516453,-9.123459392,7.2763772218115E-20,1.71740529495436E-18,ENSMUSG00000036932,ENSMUSG00000036932,Aifm1,protein coding gene
ENSMUSG00000036934.9,46.56592933,-2.900775559,0.701220962,-4.136749638,3.5226008921022E-05,0.000140069,ENSMUSG00000036934,ENSMUSG00000036934,4921524J17Rik,protein coding gene
ENSMUSG00000037070.9,104.8669395476,-2.602835653,0.323010425,-8.058054649,7.75181645374725E-16,1.25073380334171E-14,ENSMUSG00000037070,ENSMUSG00000037070,Rbmxl1,protein coding gene
ENSMUSG00000037072.15,1651.44506271965,-2.124464085,0.143242095,-14.83128325,9.19580727403481E-50,2.19016959836927E-47,ENSMUSG00000037072,ENSMUSG00000037072,Selenof,protein coding gene
ENSMUSG00000037361.7,141.5530834,-3.022028895,0.316808188,-9.538986076,1.44235547320719E-21,4.06868484023547E-20,ENSMUSG00000037361,ENSMUSG00000037361,Sf3b6,protein coding gene
ENSMUSG00000037563.15,2330.00299494088,-2.404522455,0.163237931,-14.73016992,4.12666933202708E-49,9.5044903879072E-47,ENSMUSG00000037563,ENSMUSG00000037563,Rps16,protein coding gene
ENSMUSG00000037722.7,345.3103715,-3.270438566,0.289897209,-11.28137306,1.62194441463446E-29,9.18765756387127E-28,ENSMUSG00000037722,ENSMUSG00000037722,Gnpnat1,protein coding gene
ENSMUSG00000037894.13,417.2443672,-3.227384026,0.25833194,-12.49316682,8.13498664740015E-36,7.28637543345554E-34,ENSMUSG00000037894,ENSMUSG00000037894,H2az1,protein coding gene
ENSMUSG00000038155.10,17.32175966,-3.812366098,0.874050744,-4.361721701,1.29042945884689E-05,5.61122635435101E-05,ENSMUSG00000038155,ENSMUSG00000038155,Gstp2,protein coding gene
ENSMUSG00000038268.4,38.84176568,-2.224733158,0.510783884,-4.355527311,1.32746963792149E-05,5.75557222614737E-05,ENSMUSG00000038268,ENSMUSG00000038268,Ovca2,protein coding gene
ENSMUSG00000038374.10,219.9690677,-2.265269855,0.27853103,-8.132917374,4.19080290195978E-16,6.98211748983903E-15,ENSMUSG00000038374,ENSMUSG00000038374,Rbm8a,protein coding gene
ENSMUSG00000038412.7,142.2012738,-3.498899445,0.34659386,-10.09509934,5.807224592474E-24,2.04905084568456E-22,ENSMUSG00000038412,ENSMUSG00000038412,Higd1a,protein coding gene
ENSMUSG00000038462.3,467.2298135,-2.253387983,0.244147423,-9.229620189,2.7159321593488E-20,6.75245814090053E-19,ENSMUSG00000038462,ENSMUSG00000038462,Uqcrfs1,protein coding gene
ENSMUSG00000038489.8,187.43912651607,-2.160891497,0.251925837,-8.577490597,9.6965304097702E-18,1.88524657568065E-16,ENSMUSG00000038489,ENSMUSG00000038489,Polr2l,protein coding gene
ENSMUSG00000038510.12,64.7500369,-2.042150954,0.485817031,-4.203539244,2.6277356811219E-05,0.000106962,ENSMUSG00000038510,ENSMUSG00000038510,Rpf2,protein coding gene
ENSMUSG00000038612.16,1264.53508772292,-2.195796352,0.150523055,-14.58777425,3.35981286235997E-48,6.83672988176724E-46,ENSMUSG00000038612,ENSMUSG00000038612,Mcl1,protein coding gene
ENSMUSG00000038622.7,64.3132336,-2.254167396,0.493313531,-4.569441651,4.89025288463592E-06,2.29912091092607E-05,ENSMUSG00000038622,ENSMUSG00000038622,Med30,protein coding gene
ENSMUSG00000038628.8,225.6822117,-2.600651266,0.280160088,-9.282732905,1.65186209898226E-20,4.19145008868876E-19,ENSMUSG00000038628,ENSMUSG00000038628,Polr3k,protein coding gene
ENSMUSG00000038646.13,190.9348194,-3.38230543,0.296828724,-11.394805,4.43822559477067E-30,2.62770537403385E-28,ENSMUSG00000038646,ENSMUSG00000038646,Ramac,protein coding gene
ENSMUSG00000038717.7,326.7883295,-2.544685264,0.215501849,-11.80818295,3.54131800331695E-32,2.41767048962606E-30,ENSMUSG00000038717,ENSMUSG00000038717,Atp5mg,protein coding gene
ENSMUSG00000038722.17,175.0926256,-2.805826288,0.280355182,-10.00811283,1.40405223030551E-23,4.78496434064604E-22,ENSMUSG00000038722,ENSMUSG00000038722,Bud31,protein coding gene
