gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000805.18,32.4706655593825,-0.0934284818150672,0.435036769174986,-0.214759966134005,0.82995446697424,0.95734362769764
ENSMUSG00000000811.13,10.9101931912956,0.856650156423834,0.694694195624298,1.23313273929688,0.217526244532627,0.596080022890395
ENSMUSG00000000823.16,292.740813381355,0.463759616754298,0.222216619289614,2.08697089460209,0.0368907655838118,0.215955866950604
ENSMUSG00000000826.16,395.258317495503,-0.192291876183877,0.182436014217254,-1.05402366418117,0.291872083010329,0.674673756444517
ENSMUSG00000000827.18,223.806632826749,0.149866103742818,0.203349251304222,0.736988716612531,0.461129211097243,0.805489287761249
ENSMUSG00000000838.17,52.271249983594,-0.0846408189364716,0.405986909275894,-0.208481645596491,0.834852912475606,0.958521176018266
ENSMUSG00000000861.15,122.81908153172,0.733336213718586,0.374758650488361,1.95682264508891,0.0503683237070089,0.265841273462673
ENSMUSG00000000869.12,2.02878811579633,-1.48326121101423,1.55563628086794,-0.953475583757065,0.34034916140256,NA
ENSMUSG00000000876.11,90.8530398637953,-0.66867197248346,0.339060890759091,-1.97212946319593,0.0485948293158139,0.258905662746956
ENSMUSG00000000881.12,68.7787698003093,-0.297379764291773,0.314311503072612,-0.946130705954699,0.344081923965447,0.722154935013817
ENSMUSG00000000884.16,19.1289197454585,-0.429764042738072,0.608561986738925,-0.706196003205902,0.480066255560676,0.8164927978078
ENSMUSG00000000901.15,25.5044286310115,1.18560226786649,0.505555163681286,2.34514916084197,0.0190194689652623,0.136452135549496
ENSMUSG00000000902.13,248.984094014278,-0.435148996873909,0.230245375160948,-1.88993588500845,0.0587665354791969,0.295142203455012
ENSMUSG00000000903.3,6.99181097434398,-0.689148081240257,1.05768620036621,-0.65156194814837,0.51468380185747,0.836648114820816
ENSMUSG00000000915.15,756.666209191314,0.103682828604607,0.223332937791617,0.464252293592935,0.642466999118948,0.894762314621176
ENSMUSG00000000916.15,126.520080251689,-0.727742392966861,0.249756638966805,-2.91380599922144,0.00357051717581968,0.038295715454598
ENSMUSG00000000934.8,67.4765532742839,-0.122027216621844,0.348761758006019,-0.34988703268246,0.726423479115487,0.926187285078642
